date,close
2017-01-03,709.2999877929688
2017-01-04,738.2000122070312
2017-01-05,737.5999755859375
2017-01-06,757.75
2017-01-09,756.5499877929688
2017-01-10,764.6500244140625
2017-01-11,753.2999877929688
2017-01-12,764.6500244140625
2017-01-13,748.5499877929688
2017-01-17,752.4000244140625
2017-01-18,750.4000244140625
2017-01-19,750.5499877929688
2017-01-20,787.7999877929688
2017-01-23,770.9000244140625
2017-01-24,795.25
2017-01-25,735.5
2017-01-26,723.8499755859375
2017-01-27,738.0
2017-01-30,738.5
2017-01-31,754.3499755859375
2017-02-01,762.9500122070312
2017-02-02,759.0999755859375
2017-02-03,749.0499877929688
2017-02-06,774.3499755859375
2017-02-07,764.5
2017-02-08,769.7999877929688
2017-02-09,772.5999755859375
2017-02-10,783.1500244140625
2017-02-13,775.0
2017-02-14,780.9500122070312
2017-02-15,786.25
2017-02-16,793.3499755859375
2017-02-17,779.25
2017-02-21,778.8499755859375
2017-02-22,769.0999755859375
2017-02-23,773.3499755859375
2017-02-24,771.7000122070312
2017-02-27,784.0499877929688
2017-02-28,770.7000122070312
2017-03-01,778.0499877929688
2017-03-02,769.25
2017-03-03,767.8499755859375
2017-03-06,774.0
2017-03-07,776.75
2017-03-08,772.4000244140625
2017-03-09,748.9000244140625
2017-03-10,746.0
2017-03-13,755.2999877929688
2017-03-14,742.6500244140625
2017-03-15,747.4500122070312
2017-03-16,768.6500244140625
2017-03-17,777.7999877929688
2017-03-20,783.6500244140625
2017-03-21,789.6500244140625
2017-03-22,791.4500122070312
2017-03-23,801.9000244140625
2017-03-24,815.0999755859375
2017-03-27,798.4500122070312
2017-03-28,794.5999755859375
2017-03-29,792.2000122070312
2017-03-30,797.5
2017-03-31,798.1500244140625
2017-04-03,802.5499877929688
2017-04-04,806.9500122070312
2017-04-05,807.75
2017-04-06,803.9500122070312
2017-04-07,803.5499877929688
2017-04-10,789.8499755859375
2017-04-11,802.9500122070312
2017-04-12,796.1500244140625
2017-04-13,795.75
2017-04-17,788.4000244140625
2017-04-18,770.8499755859375
2017-04-19,775.4500122070312
2017-04-20,802.75
2017-04-21,790.5999755859375
2017-04-24,795.2999877929688
2017-04-25,796.5
2017-04-26,805.0
2017-04-27,812.8499755859375
2017-04-28,826.5499877929688
2017-05-01,814.2999877929688
2017-05-02,813.4500122070312
2017-05-03,799.1500244140625
2017-05-04,800.5
2017-05-05,812.9000244140625
2017-05-08,805.4000244140625
2017-05-09,793.4500122070312
2017-05-10,799.2000122070312
2017-05-11,798.7999877929688
2017-05-12,803.3499755859375
2017-05-15,796.8499755859375
2017-05-16,791.8499755859375
2017-05-17,776.8499755859375
2017-05-18,765.2999877929688
2017-05-19,760.5499877929688
2017-05-22,758.9500122070312
2017-05-23,772.2000122070312
2017-05-24,761.5
2017-05-25,768.8499755859375
2017-05-26,786.9500122070312
2017-05-30,806.2000122070312
2017-05-31,819.8499755859375
2017-06-01,827.0
2017-06-02,837.9500122070312
2017-06-05,845.75
2017-06-06,852.2999877929688
2017-06-07,834.2000122070312
2017-06-08,854.9000244140625
2017-06-09,864.5999755859375
2017-06-12,872.6500244140625
2017-06-13,866.25
2017-06-14,863.2999877929688
2017-06-15,868.75
2017-06-16,888.6500244140625
2017-06-19,875.8499755859375
2017-06-20,885.1500244140625
2017-06-21,894.4500122070312
2017-06-22,898.4000244140625
2017-06-23,874.5499877929688
2017-06-26,880.8499755859375
2017-06-27,875.25
2017-06-28,871.5
2017-06-29,858.4500122070312
2017-06-30,849.0
2017-07-03,854.75
2017-07-05,846.75
2017-07-06,844.2000122070312
2017-07-07,843.25
2017-07-10,849.3499755859375
2017-07-11,857.9500122070312
2017-07-12,872.6500244140625
2017-07-13,865.8499755859375
2017-07-14,865.75
2017-07-17,870.5499877929688
2017-07-18,869.4000244140625
2017-07-19,864.1500244140625
2017-07-20,852.5999755859375
2017-07-21,849.3499755859375
2017-07-24,854.0499877929688
2017-07-25,861.9500122070312
2017-07-26,867.9000244140625
2017-07-27,881.9000244140625
2017-07-28,885.25
2017-07-31,890.5
2017-08-01,898.4000244140625
2017-08-02,897.2000122070312
2017-08-03,886.0
2017-08-04,879.7999877929688
2017-08-07,890.2000122070312
2017-08-08,903.4000244140625
2017-08-09,896.8499755859375
2017-08-10,902.0499877929688
2017-08-11,899.7000122070312
2017-08-14,903.1500244140625
2017-08-15,897.0499877929688
2017-08-16,912.7000122070312
2017-08-17,928.5499877929688
2017-08-18,929.5
2017-08-21,941.4000244140625
2017-08-22,934.75
2017-08-23,935.4000244140625
2017-08-24,938.5499877929688
2017-08-25,933.4500122070312
2017-08-28,936.5999755859375
2017-08-29,947.4500122070312
2017-08-30,931.3499755859375
2017-08-31,931.9500122070312
2017-09-01,981.1500244140625
2017-09-05,963.0499877929688
2017-09-06,938.1500244140625
2017-09-07,955.0999755859375
2017-09-08,936.9500122070312
2017-09-11,937.2999877929688
2017-09-12,949.0499877929688
2017-09-13,939.3499755859375
2017-09-14,919.9500122070312
2017-09-15,927.4000244140625
2017-09-18,934.9500122070312
2017-09-19,905.7000122070312
2017-09-20,911.5499877929688
2017-09-21,912.9500122070312
2017-09-22,920.5
2017-09-25,910.3499755859375
2017-09-26,914.7000122070312
2017-09-27,925.2000122070312
2017-09-28,928.9500122070312
2017-09-29,937.9500122070312
2017-10-02,912.4000244140625
2017-10-03,918.0
2017-10-04,920.75
2017-10-05,937.5999755859375
2017-10-06,920.0999755859375
2017-10-09,929.0999755859375
2017-10-10,934.75
2017-10-11,960.0499877929688
2017-10-12,974.7999877929688
2017-10-13,986.5999755859375
2017-10-16,977.4000244140625
2017-10-17,977.0499877929688
2017-10-18,954.0499877929688
2017-10-19,953.9000244140625
2017-10-20,970.9500122070312
2017-10-23,951.0499877929688
2017-10-24,962.2999877929688
2017-10-25,959.2000122070312
2017-10-26,969.2000122070312
2017-10-27,959.3499755859375
2017-10-30,964.0499877929688
2017-10-31,980.5499877929688
2017-11-01,999.5499877929688
2017-11-02,995.4000244140625
2017-11-03,992.9000244140625
2017-11-06,996.5
2017-11-07,995.5
2017-11-08,1017.2000122070312
2017-11-09,1005.7999877929688
2017-11-10,994.5
2017-11-13,991.0999755859375
2017-11-14,986.9500122070312
2017-11-15,986.5
2017-11-16,986.25
2017-11-17,994.2999877929688
2017-11-20,987.5
2017-11-21,997.9000244140625
2017-11-22,1003.3499755859375
2017-11-24,995.0999755859375
2017-11-27,1002.4500122070312
2017-11-28,1022.0499877929688
2017-11-29,1009.9500122070312
2017-11-30,1006.5999755859375
2017-12-01,1020.0499877929688
2017-12-04,998.75
2017-12-05,991.75
2017-12-06,1001.5499877929688
2017-12-07,1016.2999877929688
2017-12-08,1009.75
2017-12-11,1012.0999755859375
2017-12-12,1015.7000122070312
2017-12-13,1017.4000244140625
2017-12-14,1042.050048828125
2017-12-15,1028.75
2017-12-18,1025.4000244140625
2017-12-19,1031.949951171875
2017-12-20,1037.949951171875
2017-12-21,1043.0
2017-12-22,1044.8499755859375
2017-12-26,1057.75
2017-12-27,1071.6500244140625
2017-12-28,1076.199951171875
2017-12-29,1073.75
2018-01-02,1090.0
2018-01-03,1086.0
2018-01-04,1097.4000244140625
2018-01-05,1084.8499755859375
2018-01-08,1098.550048828125
2018-01-09,1100.800048828125
2018-01-10,1080.050048828125
2018-01-11,1078.9000244140625
2018-01-12,1108.0
2018-01-16,1090.800048828125
2018-01-17,1112.3499755859375
2018-01-18,1095.949951171875
2018-01-19,1101.050048828125
2018-01-22,1094.949951171875
2018-01-23,1086.9000244140625
2018-01-24,1109.0
2018-01-25,1100.050048828125
2018-01-26,1087.699951171875
2018-01-30,1056.4000244140625
2018-01-31,1027.5
2018-02-01,1028.6500244140625
2018-02-02,1048.9000244140625
2018-02-05,1036.9000244140625
2018-02-06,1006.4500122070312
2018-02-07,988.5
2018-02-08,966.1500244140625
2018-02-09,967.2999877929688
2018-02-12,980.0999755859375
